view_id,user_id,video_id,watch_time_min,completed,view_date
29905,23000,641,57,Yes,2024-05-04
29906,30863,143,18,Yes,2023-07-03
29907,20204,1080,15,No,2024-02-02
29908,9210,1625,2,Yes,2024-02-08
29909,30114,534,65,No,2023-09-23
29910,18022,431,7,No,2024-03-31
29911,19660,1584,12,Yes,2024-01-12
29912,31548,1987,42,No,2023-08-14
29913,4080,963,67,Yes,2023-09-02
29914,20510,361,53,No,2023-11-13
29915,24077,1366,19,Yes,2024-08-16
29916,14876,694,57,Yes,2023-06-20
29917,29777,1832,31,No,2024-07-19
29918,8646,1779,41,No,2024-08-01
29919,24514,884,57,,2023-08-17
29920,25806,1233,55,,2023-09-24
29921,29051,2027,16,No,2023-08-27
29922,1530,1579,44,No,2024-05-14
29923,23704,894,53,No,2023-07-15
29924,21057,1076,32,Yes,2023-11-19
29925,8930,500,3,No,2024-08-18
29926,26366,1842,69,,2024-03-18
29927,30599,1857,36,Yes,2023-09-26
29928,18314,616,11,Yes,2024-03-01
29929,15928,1435,62,No,2023-11-01
29930,24400,578,,Yes,2023-05-03
29931,29459,809,41,Yes,2024-05-05
29932,154,1595,43,Yes,2023-08-25
29933,1968,1948,61,No,2023-08-01
29934,27705,743,49,Yes,2024-08-05
29935,26220,1159,12,No,2023-01-19
29936,47,1519,15,Yes,2024-03-20
29937,5860,1671,59,Yes,2023-12-03
29938,8296,1893,13,Yes,2023-01-14
29939,234,747,60,No,2024-08-07
29940,16550,629,67,Yes,2023-02-19
29941,27516,1966,14,No,2024-04-06
29942,5493,1315,39,Yes,2023-02-04
29943,10173,1562,63,No,2023-04-28
29944,9401,1664,63,Yes,2024-06-11
29945,15138,151,7,,2023-01-28
29946,24284,764,49,No,2024-05-20
29947,31440,561,27,Yes,2023-05-12
29948,23276,983,41,No,2023-07-26
29949,27705,1084,63,No,2024-04-17
29950,3957,1859,49,Yes,2023-10-26
29951,2519,298,37,Yes,2023-03-11
29952,15959,957,67,Yes,2024-01-31
29953,31218,1248,42,,2023-10-13
29954,8301,1076,23,Yes,2024-02-17
29955,9352,1645,13,Yes,2023-12-17
29956,12617,613,16,Yes,2024-05-12
29957,7066,364,9,No,2023-12-24
29958,11849,2057,38,,2024-07-04
29959,29833,1063,68,No,2023-11-17
29960,2535,437,30,Yes,2023-04-09
29961,13524,1709,12,No,2023-04-01
29962,16261,569,16,Yes,2023-10-12
29963,31801,389,66,No,2023-01-25
29964,5582,1783,30,Yes,2023-02-05
29965,21721,688,22,,2023-01-25
29966,7294,643,61,No,2023-09-14
29967,4498,1344,49,No,2023-11-01
29968,13946,1362,4,No,2023-05-04
29969,5984,404,48,Yes,2023-08-05
29970,27765,1788,,No,2024-03-15
29971,27181,1774,10,No,2023-06-19
29972,31982,2041,32,Yes,2024-08-18
29973,18927,1052,68,No,2024-06-27
29974,8189,438,45,,2024-02-09
29975,3607,931,61,No,2023-10-19
29976,5478,1216,37,No,2023-04-30
29977,10767,468,0,Yes,2024-07-28
29978,25830,1751,54,Yes,2023-10-04
29979,3532,700,56,Yes,2023-10-10
29980,31612,1585,62,Yes,2024-04-28
29981,23441,957,48,,2024-05-23
29982,14434,510,59,Yes,2023-01-05
29983,663,714,33,No,2023-01-18
29984,28260,5,51,Yes,2023-01-24
29985,3003,618,54,Yes,2024-08-15
29986,15736,112,11,Yes,2024-04-26
29987,25917,299,31,No,2023-05-18
29988,26450,1344,8,Yes,2023-05-04
29989,14048,1382,18,Yes,2023-10-05
29990,29416,342,49,No,2024-07-07
29991,9838,210,48,No,2023-09-13
29992,18537,1472,13,No,2024-04-30
29993,5434,1123,29,No,2023-12-28
29994,9882,1025,21,No,2024-02-12
29995,7089,1574,14,No,2023-02-04
29996,10544,851,65,Yes,2023-02-13
29997,16720,414,51,No,2023-04-14
29998,29708,520,4,Yes,2023-09-16
29999,9376,262,2,No,2023-09-16
30000,11835,1109,3,No,2023-11-23
30001,28054,1864,68,No,2024-05-24
30002,16180,370,5,No,2023-05-23
30003,6038,1019,20,No,2023-02-21
30004,10328,333,60,No,2023-04-12
30005,2781,1858,54,No,2024-03-21
30006,18216,1307,13,Yes,2023-11-12
30007,31038,606,59,No,2024-02-19
30008,12344,406,1,No,2023-01-24
30009,29163,1547,41,Yes,2024-02-29
30010,30691,442,46,Yes,2023-06-20
30011,8980,462,57,Yes,2023-11-24
30012,25644,642,9,Yes,2023-02-14
30013,8717,789,13,Yes,2023-11-12
30014,453,842,41,,2024-06-29
30015,16230,1020,63,Yes,2023-07-02
30016,14162,706,11,No,2024-05-16
30017,31225,1348,54,No,2023-02-12
30018,31180,1657,68,Yes,2023-08-25
30019,9712,874,33,No,2023-09-16
30020,2590,2064,32,Yes,2023-05-20
30021,25281,559,47,Yes,2023-11-11
30022,19820,1960,1,No,2023-09-18
30023,5087,1691,0,No,2024-07-26
30024,11192,1819,12,Yes,2023-05-14
30025,6799,1656,28,Yes,2023-10-16
30026,13011,1346,60,No,2023-11-05
30027,16366,2006,21,Yes,2023-05-19
30028,24064,2022,21,Yes,2024-02-26
30029,26373,547,37,Yes,2023-10-18
30030,15184,1807,55,No,2023-05-08
30031,25963,596,9,No,2024-01-03
30032,27372,878,57,No,2024-02-28
30033,13702,713,22,Yes,2023-01-13
30034,8637,1514,4,Yes,2023-03-21
30035,24778,1495,18,Yes,2024-07-12
30036,6672,986,26,Yes,2023-09-07
30037,5111,950,66,Yes,2024-05-20
30038,26357,117,29,No,2024-06-30
30039,15813,1244,18,No,2023-08-29
30040,4662,1951,39,Yes,2023-10-22
30041,6508,741,38,No,2023-08-13
30042,18113,512,60,No,2023-10-27
30043,8645,46,46,Yes,2024-02-11
30044,15244,974,11,Yes,2024-03-10
30045,10224,2096,39,Yes,2023-02-26
30046,3110,1484,29,Yes,2024-02-06
30047,27621,552,44,No,2024-08-16
30048,16916,1423,14,Yes,2023-09-06
30049,18803,889,0,No,2023-11-29
30050,24136,328,46,Yes,2023-02-06
30051,20232,453,49,Yes,2024-07-08
30052,3911,1111,54,Yes,2024-03-01
30053,17886,189,23,No,2023-08-19
30054,22399,1900,69,No,2023-08-09
30055,10284,1488,59,No,2024-05-23
30056,2560,973,8,Yes,2023-11-09
30057,5683,1676,13,Yes,2023-06-16
30058,2515,322,28,Yes,2024-02-22
30059,22223,1251,21,Yes,2024-04-15
30060,13171,1601,6,No,2024-02-26
30061,18876,2088,14,Yes,2024-02-21
30062,12401,1064,51,No,2024-01-07
30063,1975,924,45,No,2024-05-30
30064,1089,1095,26,Yes,2023-12-15
30065,15705,475,17,No,2023-04-19
30066,10231,700,68,,2024-05-26
30067,1891,2,64,Yes,2023-04-11
30068,18012,346,48,Yes,2024-06-17
30069,11733,1396,59,Yes,2024-07-11
30070,15424,1363,61,No,2024-06-13
30071,27415,1209,18,Yes,2024-05-05
30072,10013,175,26,No,2023-11-23
30073,5985,1237,33,Yes,2023-12-17
30074,3674,1099,5,Yes,2024-06-09
30075,17271,1711,18,No,2023-07-29
30076,31278,646,49,Yes,2023-12-19
30077,11638,263,23,Yes,2023-05-31
30078,24269,800,8,No,2024-05-14
30079,9092,1874,15,No,2023-03-23
30080,22369,550,52,Yes,2023-04-29
30081,17994,822,47,Yes,2023-10-23
30082,30119,1519,17,No,2023-11-21
30083,3348,1642,5,Yes,2024-06-01
30084,30246,832,57,Yes,2023-01-15
30085,19570,637,10,No,2024-02-06
30086,14559,1278,32,No,2024-03-07
30087,29389,787,24,No,2023-03-01
30088,3618,67,58,Yes,2023-08-09
30089,12363,964,24,No,2024-03-13
30090,16667,673,30,Yes,2024-07-14
30091,9095,479,69,No,2023-03-21
30092,25073,1523,65,Yes,2023-08-15
30093,17167,1386,0,Yes,2023-03-21
30094,3518,753,46,No,2023-06-02
30095,14903,1487,67,Yes,2024-06-19
30096,6731,722,66,Yes,2023-02-11
30097,5634,2039,54,Yes,2023-08-12
30098,4747,1196,57,Yes,2024-06-01
30099,30894,1910,48,Yes,2024-08-14
30100,19689,946,39,Yes,2023-04-02
30101,6765,2069,23,No,2023-03-10
30102,9399,1739,21,No,2024-03-06
30103,17513,387,11,No,2024-08-17
30104,21785,1921,26,Yes,2023-12-09
30105,25784,244,39,No,2023-07-06
30106,29903,860,68,,2023-03-16
30107,6338,770,10,No,2023-02-10
30108,8214,610,66,No,2024-08-02
30109,17662,2077,52,No,2024-07-17
30110,13386,1864,24,Yes,2023-09-10
30111,19300,768,39,,2024-04-02
30112,24518,985,41,No,2023-05-31
30113,18976,1339,65,No,2024-06-18
30114,21563,451,61,Yes,2024-07-02
30115,16973,641,5,Yes,2023-02-21
30116,23328,1429,52,No,2023-06-30
30117,28132,1735,47,Yes,2024-06-08
30118,11650,321,67,Yes,2023-09-17
30119,20365,1423,62,No,2023-01-28
30120,19946,536,26,No,2024-02-15
30121,16967,528,60,Yes,2023-06-05
30122,12091,23,44,Yes,2024-05-29
30123,14201,575,31,Yes,2023-10-27
30124,8224,1417,25,No,2024-06-09
30125,19453,2041,58,No,2023-01-23
30126,20325,1865,35,Yes,2023-12-12
30127,18788,1656,39,Yes,2024-06-20
30128,3485,214,23,Yes,2023-11-20
30129,18727,921,61,No,2023-10-20
30130,25397,891,58,No,2023-01-16
30131,17578,953,22,Yes,2024-07-09
30132,22987,615,9,No,2023-01-24
30133,26188,571,34,Yes,2023-12-27
30134,18552,809,39,Yes,2024-02-21
30135,29554,127,40,Yes,2023-11-21
30136,27188,1047,66,Yes,2024-04-12
30137,6628,1987,34,No,2023-01-09
30138,13851,1971,65,Yes,2023-12-08
30139,23003,1802,41,No,2023-05-14
30140,25246,425,48,No,2024-06-20
30141,3703,250,56,Yes,2023-02-04
30142,28929,1378,21,No,2023-04-14
30143,15066,589,2,Yes,2024-04-18
30144,11107,1628,45,No,2024-03-14
30145,20540,2038,21,Yes,2024-08-21
30146,20488,1589,28,Yes,2023-05-19
30147,11996,708,29,No,2023-07-07
30148,30084,389,12,No,2023-07-11
30149,17503,1381,51,Yes,2023-11-30
30150,5114,939,57,Yes,2024-04-02
30151,3326,2051,58,Yes,2024-02-24
30152,17341,156,12,No,2023-03-31
30153,13753,1420,38,Yes,2024-01-29
30154,16716,358,3,Yes,2023-02-08
30155,23633,1820,31,Yes,2023-02-23
30156,18341,1260,5,Yes,2023-10-02
30157,1905,1897,42,No,2023-02-15
30158,10898,1518,8,Yes,2024-05-19
30159,2274,1858,38,Yes,2024-02-05
30160,598,304,27,Yes,2024-02-16
30161,25462,550,62,Yes,2024-01-31
30162,18864,1406,69,No,2023-05-31
30163,21900,18,12,,2024-04-09
30164,18729,317,47,Yes,2024-08-21
30165,4003,1740,59,Yes,2023-06-28
30166,29645,274,0,Yes,2023-09-22
30167,26842,190,55,Yes,2024-02-22
30168,12706,690,40,Yes,2023-09-08
30169,13517,719,53,Yes,2023-03-04
30170,25520,513,,,2023-11-29
30171,10563,1113,28,,2023-10-10
30172,59,1333,66,Yes,2024-01-30
30173,25188,899,54,Yes,2023-01-27
30174,27837,623,3,Yes,2024-04-22
30175,21798,806,45,Yes,2023-04-13
30176,30192,1240,17,Yes,2023-06-05
30177,15675,662,21,No,2023-04-12
30178,6200,626,68,Yes,2024-03-27
30179,9699,372,19,Yes,2023-07-31
30180,17130,1404,67,Yes,2024-03-14
30181,2041,85,69,No,2023-05-14
30182,3845,881,41,Yes,2024-06-18
30183,16997,358,43,No,2024-08-21
30184,16632,348,52,Yes,2023-06-04
30185,24178,803,28,Yes,2024-07-13
30186,2711,1648,58,Yes,2023-01-10
30187,13932,437,2,Yes,2023-07-25
30188,31458,618,23,No,2023-04-28
30189,13127,487,,Yes,2024-04-06
30190,7132,1898,1,Yes,2023-09-01
30191,1439,1858,48,Yes,2023-07-09
30192,19305,1873,65,No,2024-05-23
30193,4746,64,29,Yes,2024-02-29
30194,25957,1820,14,Yes,2024-06-20
30195,27567,893,48,Yes,2024-01-11
30196,9699,1410,13,,2023-04-06
30197,5017,1256,8,Yes,2023-01-02
30198,10162,2035,19,Yes,2024-07-21
30199,15366,835,18,Yes,2023-02-15
30200,11942,1916,36,No,2024-08-12
30201,17957,398,17,Yes,2023-03-31
30202,5613,292,23,No,2023-08-21
30203,16095,1432,38,Yes,2024-06-05
30204,20312,1547,33,No,2024-02-09
30205,25142,218,48,No,2024-03-12
30206,25565,588,11,No,2023-12-12
30207,31525,1591,47,No,2024-05-30
30208,21347,246,1,Yes,2023-06-07
30209,3842,256,20,No,2024-04-05
30210,29519,352,46,Yes,2024-06-22
30211,18604,493,6,Yes,2024-02-10
30212,9793,829,45,No,2024-05-28
30213,14041,1412,67,No,2023-08-20
30214,25866,321,1,Yes,2023-02-18
30215,29048,962,30,No,2023-06-01
30216,20322,445,54,Yes,2023-06-25
30217,10344,1513,69,Yes,2023-08-05
30218,31813,1275,35,No,2023-04-15
30219,2237,591,44,No,2024-05-01
30220,338,302,19,No,2023-09-22
30221,7776,718,30,Yes,2023-02-19
30222,4057,869,23,,2023-05-27
30223,11906,1395,42,Yes,2024-01-10
30224,6431,292,33,No,2024-04-25
30225,17696,359,12,Yes,2024-01-31
30226,9365,571,55,Yes,2023-10-21
30227,27602,1252,32,Yes,2023-06-16
30228,16365,1838,5,Yes,2023-04-10
30229,17929,1283,25,No,2023-11-22
30230,29783,1300,11,Yes,2023-07-23
30231,23206,43,15,Yes,2023-03-02
30232,23639,1992,44,No,2024-01-22
30233,17783,264,23,Yes,2024-08-08
30234,8976,1101,69,No,2023-11-09
30235,24504,1647,26,No,2023-12-16
30236,9487,1213,53,No,2024-06-19
30237,7064,1508,6,No,2023-05-10
30238,18740,949,22,Yes,2023-09-19
30239,16623,1618,16,Yes,2023-08-05
30240,30057,1201,28,Yes,2024-05-24
30241,22566,604,24,Yes,2023-10-29
30242,6352,689,65,Yes,2023-09-29
30243,939,1489,67,Yes,2024-07-29
30244,18970,1985,13,No,2023-06-22
30245,21946,766,28,No,2024-07-05
30246,27949,1790,24,Yes,2024-03-11
30247,1315,1239,50,No,2023-11-08
30248,31789,69,17,Yes,2023-08-09
30249,666,911,66,Yes,2024-03-27
30250,27632,1024,63,Yes,2023-08-17
30251,6372,1297,4,Yes,2024-04-09
30252,18883,1944,25,No,2024-05-16
30253,29466,108,29,Yes,2023-01-02
30254,18800,1103,41,No,2023-05-09
30255,9479,728,11,Yes,2023-07-07
30256,24343,622,56,Yes,2023-03-06
30257,30313,1237,40,Yes,2023-08-11
30258,14519,1403,2,Yes,2023-04-08
30259,6035,1986,41,Yes,2023-05-12
30260,6285,314,48,Yes,2023-06-11
30261,18391,1965,39,No,2023-03-04
30262,30273,520,63,No,2023-04-21
30263,5510,719,33,Yes,2023-04-04
30264,11848,879,48,Yes,2024-04-22
30265,27366,489,36,Yes,2023-12-05
30266,13276,1764,2,No,2024-02-04
30267,25948,822,48,Yes,2023-04-03
30268,29776,739,37,Yes,2024-02-28
30269,31605,657,27,Yes,2024-02-28
30270,21344,1780,47,No,2023-01-18
30271,28695,1220,,No,2024-08-02
30272,6462,217,1,Yes,2024-02-15
30273,23302,195,44,No,2024-07-21
30274,15047,121,31,No,2024-05-29
30275,27207,314,46,Yes,2024-06-16
30276,7101,1995,58,Yes,2023-11-03
30277,23177,353,12,Yes,2023-02-23
30278,1882,1122,51,Yes,2023-04-03
30279,9711,348,36,No,2023-06-01
30280,15571,1537,13,Yes,2024-06-25
30281,731,1222,10,Yes,2023-03-04
30282,21289,1697,39,Yes,2023-11-27
30283,17741,95,17,No,2023-11-27
30284,13525,1598,41,Yes,2023-04-04
30285,24554,377,37,Yes,2023-09-27
30286,25500,1145,22,Yes,2023-08-24
30287,19583,1688,19,No,2023-06-04
30288,10116,877,59,No,2024-03-13
30289,17608,1787,55,Yes,2023-04-21
30290,21025,384,9,,2023-07-22
30291,17935,1964,50,Yes,2023-05-08
30292,569,229,,Yes,2023-10-03
30293,11508,2093,52,Yes,2023-09-05
30294,2055,1067,39,Yes,2024-06-14
30295,17350,1828,2,Yes,2024-04-12
30296,27570,353,67,Yes,2024-01-29
30297,25424,217,13,Yes,2024-06-11
30298,16448,216,,Yes,2023-08-29
30299,28226,152,37,No,2023-03-02
30300,31449,1522,39,Yes,2024-05-25
30301,17203,1993,58,Yes,2023-04-13
30302,787,912,56,No,2024-04-02
30303,4660,1229,5,Yes,2024-02-29
30304,26213,1123,68,Yes,2023-06-22
30305,5887,1588,69,No,2023-04-20
30306,22469,1954,47,No,2024-04-27
30307,4923,1902,39,Yes,2023-09-09
30308,26170,1842,7,Yes,2023-05-31
30309,31124,97,48,Yes,2024-05-25
30310,25464,1162,48,Yes,2024-02-08
30311,5239,427,8,No,2023-06-24
30312,29903,934,42,Yes,2024-01-02
30313,26377,1840,13,Yes,2023-08-08
30314,9607,402,2,Yes,2024-06-09
30315,6885,1921,1,Yes,2024-01-14
30316,3587,261,37,Yes,2024-02-17
30317,23167,135,25,Yes,2023-05-30
30318,30296,1622,34,Yes,2024-04-05
30319,8789,1111,21,Yes,2023-04-28
30320,11358,830,35,No,2024-08-19
30321,3986,501,16,No,2023-12-26
30322,442,1436,69,No,2023-04-04
30323,12112,578,16,Yes,2023-08-20
30324,29677,70,56,Yes,2023-04-10
30325,29298,1950,39,Yes,2023-02-05
30326,7761,1848,22,Yes,2024-07-12
30327,27569,326,59,No,2024-08-06
30328,6683,311,3,Yes,2023-12-23
30329,25708,387,4,Yes,2023-12-08
30330,14026,1863,46,No,2024-04-14
30331,3646,1256,13,Yes,2024-08-05
30332,28564,655,4,No,2024-02-19
30333,28928,1785,32,Yes,2023-10-09
30334,28591,531,17,Yes,2024-08-16
30335,29461,835,49,No,2024-07-31
30336,6863,1118,13,No,2023-05-21
30337,28299,1519,27,No,2023-10-11
30338,3850,1806,7,Yes,2024-01-13
30339,22030,70,50,Yes,2023-11-20
30340,22713,60,69,Yes,2023-02-28
30341,10605,1293,37,Yes,2023-06-24
30342,23671,1995,5,Yes,2024-07-26
30343,31088,1225,57,Yes,2024-04-27
30344,6399,1205,0,Yes,2023-11-25
30345,2736,228,55,,2023-11-06
30346,15433,540,51,No,2023-03-23
30347,12141,1191,24,No,2024-04-24
30348,10606,62,4,No,2023-07-08
30349,2206,2004,11,Yes,2023-06-16
30350,26511,168,0,Yes,2023-06-07
30351,16465,2066,38,Yes,2023-07-05
30352,8246,127,55,,2024-07-08
30353,10464,393,0,Yes,2024-04-06
30354,14241,1203,11,No,2023-05-22
30355,2832,59,1,No,2024-06-04
30356,5459,922,25,Yes,2023-05-26
30357,1843,2050,61,Yes,2023-03-08
30358,20418,1277,43,Yes,2023-02-07
30359,23609,472,6,No,2024-05-23
30360,6148,1906,56,No,2024-01-31
30361,11909,281,33,No,2023-08-28
30362,13350,584,26,No,2023-07-09
30363,19336,597,44,Yes,2024-05-30
30364,14650,367,0,Yes,2023-10-23
30365,5864,610,20,Yes,2024-08-07
30366,6040,498,10,No,2024-07-06
30367,13343,652,14,No,2024-04-22
30368,1787,21,43,No,2024-04-10
30369,8189,1164,20,Yes,2023-01-12
30370,12693,337,39,Yes,2023-04-23
30371,22350,2013,35,,2023-08-28
30372,25159,29,14,No,2024-01-10
30373,3395,1691,61,Yes,2024-03-09
30374,17434,636,53,No,2023-04-01
30375,18460,657,47,Yes,2023-10-20
30376,30060,1322,8,Yes,2024-01-15
30377,3667,1962,50,Yes,2023-11-14
30378,8333,364,52,No,2024-08-08
30379,5947,766,17,Yes,2023-11-05
30380,22197,1621,66,No,2023-11-27
30381,19649,685,,Yes,2023-05-19
30382,26855,1875,34,No,2023-03-04
30383,4646,1631,32,Yes,2023-06-14
30384,25341,1585,56,No,2023-07-11
30385,10889,1498,9,Yes,2023-11-17
30386,4565,2093,18,No,2024-04-11
30387,2753,213,24,Yes,2023-04-30
30388,11336,900,30,Yes,2023-06-17
30389,21142,689,20,No,2023-09-30
30390,17946,1259,48,Yes,2023-03-03
30391,29247,371,53,No,2023-06-05
30392,5212,1918,12,No,2023-01-09
30393,26833,447,47,,2024-04-14
30394,22589,1059,43,Yes,2023-02-17
30395,28473,382,61,Yes,2023-01-13
30396,28693,896,25,Yes,2023-11-03
30397,13404,487,63,No,2023-01-26
30398,10066,1333,17,No,2024-02-28
30399,11809,1464,63,No,2024-03-11
30400,12125,1680,11,No,2024-08-07
30401,11487,417,62,Yes,2024-03-07
30402,6668,601,37,Yes,2024-07-26
30403,14326,227,52,Yes,2024-03-06
30404,8507,1914,55,No,2023-06-18
30405,28718,790,65,No,2023-02-17
30406,19155,1835,51,No,2024-06-17
30407,22134,721,33,Yes,2023-05-26
30408,27742,1646,11,Yes,2023-10-05
30409,1286,1170,36,Yes,2023-12-22
30410,6036,1301,28,Yes,2024-02-04
30411,5750,1871,29,No,2023-06-10
30412,22433,1719,23,Yes,2024-05-02
30413,13597,467,31,Yes,2023-06-25
30414,15541,1874,9,Yes,2023-12-27
30415,24507,69,61,No,2024-04-24
30416,14581,1410,37,Yes,2023-04-24
30417,29238,2002,,Yes,2023-09-15
30418,22453,1424,64,Yes,2023-07-07
30419,21361,673,45,No,2024-03-10
30420,10403,268,9,Yes,2023-01-18
30421,13850,2090,24,No,2023-10-07
30422,11543,719,62,No,2023-08-14
30423,26021,543,,Yes,2023-10-16
30424,15259,139,33,Yes,2023-05-19
30425,6064,517,32,No,2023-01-10
30426,23472,844,36,No,2024-03-16
30427,15511,270,49,No,2023-04-10
30428,20774,694,23,Yes,2024-06-07
30429,29618,818,67,No,2023-10-13
30430,23282,1782,3,No,2023-10-27
30431,22430,551,46,Yes,2023-02-19
30432,19763,1457,39,No,2023-04-18
30433,13169,1811,63,Yes,2023-01-09
30434,4459,891,4,Yes,2024-08-19
30435,15594,1066,25,Yes,2023-08-22
30436,28178,1260,34,,2023-06-28
30437,11826,1841,54,Yes,2024-03-07
30438,19136,691,16,Yes,2024-03-28
30439,28894,1398,10,No,2024-04-18
30440,8275,377,31,Yes,2023-11-01
30441,31735,1538,39,Yes,2023-07-19
30442,621,439,22,No,2023-06-29
30443,23616,661,16,No,2023-08-12
30444,16042,1515,7,Yes,2023-03-04
30445,28075,1727,5,Yes,2023-01-20
30446,30721,2028,41,No,2024-04-11
30447,29869,1071,10,No,2024-03-18
30448,6596,209,46,No,2023-02-07
30449,29265,1319,31,No,2023-02-24
30450,27813,714,59,Yes,2023-08-25
30451,20038,1315,41,No,2024-04-27
30452,30824,624,58,Yes,2024-03-02
30453,15857,2012,34,No,2024-07-01
30454,10092,1691,68,Yes,2023-01-30
30455,1906,711,5,No,2023-04-27
30456,1513,1954,20,No,2023-09-14
30457,23673,1990,15,Yes,2023-03-27
30458,4895,1979,50,No,2023-10-24
30459,12582,1030,58,Yes,2024-07-28
30460,9494,749,4,Yes,2023-09-19
30461,4309,26,2,Yes,2023-06-08
30462,20950,250,21,Yes,2024-06-06
30463,13427,280,51,Yes,2024-06-14
30464,28333,1625,31,,2023-07-20
30465,1187,1595,25,Yes,2023-12-06
30466,3708,1489,20,Yes,2023-03-03
30467,3421,1620,51,Yes,2023-04-01
30468,28440,1381,18,Yes,2024-04-30
30469,24766,680,15,Yes,2023-07-29
30470,12561,1052,42,Yes,2023-07-23
30471,996,1228,57,No,2023-05-02
30472,23469,1700,33,Yes,2024-05-10
30473,18496,2038,64,Yes,2024-04-08
30474,5628,508,58,No,2024-05-08
30475,9751,702,35,Yes,2023-11-01
30476,12874,1781,62,Yes,2023-12-21
30477,31605,822,24,Yes,2023-03-27
30478,20189,1394,14,Yes,2024-08-01
30479,14949,390,13,,2023-08-21
30480,12699,506,5,Yes,2023-04-29
30481,26004,1572,19,No,2023-03-27
30482,27276,1545,55,,2023-04-09
30483,3238,94,12,Yes,2023-02-12
30484,10554,1967,62,Yes,2023-05-03
30485,16838,1530,53,Yes,2023-09-01
30486,15798,1705,69,Yes,2023-06-05
30487,22746,1436,32,Yes,2023-07-12
30488,23512,1444,63,No,2024-02-06
30489,4846,300,50,Yes,2023-04-06
30490,27842,1580,34,Yes,2023-02-23
30491,10368,1900,,Yes,2024-06-21
30492,26052,211,14,No,2024-02-18
30493,11358,541,30,,2023-06-21
30494,17154,1592,67,Yes,2024-04-29
30495,11257,573,16,Yes,2024-06-13
30496,446,1365,32,Yes,2023-09-24
30497,4797,1025,1,Yes,2023-12-01
30498,19104,1925,22,Yes,2023-10-14
30499,18950,1593,29,No,2023-10-07
30500,3898,737,61,Yes,2023-02-01
30501,29121,667,69,Yes,2023-01-31
30502,14442,1286,48,Yes,2023-11-01
30503,19543,1857,26,Yes,2024-03-18
30504,4726,48,4,Yes,2023-12-15
30505,14109,1015,41,Yes,2024-03-31
30506,8441,1260,12,No,2023-07-13
30507,30325,48,40,Yes,2023-10-20
30508,27400,345,11,No,2024-08-16
30509,894,1893,33,Yes,2024-02-17
30510,19255,2061,59,No,2023-04-12
30511,15147,1740,26,No,2024-08-08
30512,8408,1331,56,Yes,2023-03-14
30513,9910,1772,11,No,2023-04-01
30514,6413,1542,53,No,2024-04-08
30515,6028,1171,19,Yes,2023-01-09
30516,29125,1115,1,No,2024-02-10
30517,7571,1221,58,Yes,2023-07-31
30518,4562,1403,19,No,2023-01-18
30519,11023,1408,31,Yes,2023-09-20
30520,19532,723,60,Yes,2023-11-27
30521,3182,2063,6,No,2024-07-31
30522,18891,1812,53,No,2023-05-08
30523,30213,1110,8,No,2023-03-28
30524,29331,899,58,Yes,2024-02-14
30525,17060,2012,17,Yes,2024-03-31
30526,21385,1860,22,Yes,2024-08-11
30527,13435,1523,8,Yes,2023-10-12
30528,31176,1381,42,Yes,2023-06-02
30529,1311,807,59,,2024-02-18
30530,5679,1806,4,Yes,2023-01-18
30531,3678,240,54,No,2024-08-23
30532,10680,381,11,Yes,2023-07-22
30533,15886,1038,55,Yes,2023-10-11
30534,6843,1863,60,No,2024-07-06
30535,3095,846,58,,2023-10-10
30536,8519,996,1,Yes,2023-08-28
30537,24597,1872,39,Yes,2024-07-04
30538,3016,1195,47,Yes,2023-03-25
30539,3524,408,9,Yes,2024-07-08
30540,10952,473,20,Yes,2024-03-16
30541,24681,1033,53,No,2024-01-22
30542,18507,1638,41,No,2023-12-24
30543,13336,1906,57,No,2024-01-01
30544,25737,1794,2,No,2023-08-26
30545,15825,1647,20,Yes,2023-10-24
30546,13074,1527,59,Yes,2024-07-31
30547,9365,586,58,Yes,2023-05-06
30548,26079,1661,41,No,2023-03-20
30549,28553,92,42,No,2023-08-09
30550,1965,1955,7,Yes,2024-07-08
30551,21090,483,31,Yes,2024-06-26
30552,5201,1453,8,No,2024-07-03
30553,12693,1331,17,No,2023-06-28
30554,13015,1884,41,Yes,2023-04-18
30555,4268,1031,47,Yes,2023-06-08
30556,30077,2081,12,No,2023-10-02
30557,25124,1770,2,Yes,2023-11-23
30558,27874,1895,68,No,2023-12-19
30559,19274,371,38,Yes,2024-01-05
30560,15198,1628,54,Yes,2024-03-19
30561,18724,1040,69,No,2023-01-14
30562,19360,2001,42,No,2024-05-01
30563,14491,97,53,No,2023-11-08
30564,8696,47,40,No,2023-05-17
30565,11585,1373,29,No,2024-02-14
30566,12497,1171,20,Yes,2024-07-31
30567,26668,1230,44,Yes,2024-03-12
30568,3273,1759,55,Yes,2024-04-12
30569,18642,1755,63,Yes,2023-02-11
30570,27542,736,62,No,2024-03-05
30571,6494,694,52,No,2023-12-12
30572,18379,541,52,No,2023-08-11
30573,11768,1854,38,Yes,2024-04-14
