subscription_id,user_id,plan_type,revenue,start_date
4749,8967,Quarterly,,2023-07-30
4750,22332,Monthly,400,2024-01-14
4751,28688,Monthly,50,2023-10-09
4752,1575,Quarterly,400,2024-08-09
4753,17085,Monthly,50,2023-06-09
4754,18039,Quarterly,400,2023-07-02
4755,16973,Quarterly,120,2023-10-17
4756,10556,Yearly,50,2024-07-03
4757,13656,Quarterly,120,2023-06-09
4758,2310,Quarterly,50,2023-10-16
4759,21691,Yearly,50,2023-04-25
4760,10104,Quarterly,120,2023-07-25
4761,2496,Quarterly,400,2024-01-26
4762,7179,Yearly,50,2023-12-17
4763,11276,Yearly,120,2024-08-12
4764,10727,Monthly,120,2023-03-29
4765,6183,Yearly,50,2024-06-17
4766,23207,Monthly,120,2023-04-11
4767,27707,Yearly,50,2023-01-29
4768,25038,Yearly,50,2023-10-02
4769,21358,Yearly,120,2023-07-21
4770,1590,Quarterly,50,2024-01-16
4771,11792,Yearly,400,2023-07-31
4772,24546,Quarterly,120,2024-08-09
4773,14428,Yearly,50,2023-09-20
4774,16406,Monthly,50,2023-03-14
4775,889,Quarterly,400,2023-01-06
4776,26219,Yearly,400,2024-06-30
4777,13217,Quarterly,120,2024-04-24
4778,8343,Quarterly,,2023-10-16
4779,30309,Monthly,120,2024-01-07
4780,4909,Monthly,50,2024-01-01
4781,6412,Yearly,400,2023-12-05
4782,7212,Yearly,50,2024-02-14
4783,20320,Monthly,400,2024-07-10
4784,11886,Quarterly,120,2023-10-12
4785,26591,Monthly,50,2024-03-12
4786,27447,Monthly,50,2023-10-19
4787,4123,Yearly,120,2024-06-18
4788,9454,Monthly,400,2024-08-14
4789,6593,Quarterly,50,2024-06-07
4790,30096,Monthly,400,2023-10-08
4791,14850,Quarterly,50,2023-09-07
4792,11765,Yearly,50,2023-11-24
4793,18971,Yearly,400,2023-12-28
4794,26095,Quarterly,400,2024-06-30
4795,14567,Quarterly,120,2024-06-28
4796,28545,Monthly,50,2024-04-18
4797,3644,Quarterly,120,2023-12-02
4798,9782,Quarterly,400,2023-09-12
4799,26366,Monthly,50,2023-06-30
4800,388,Quarterly,50,2024-04-27
4801,9380,Quarterly,50,2023-02-12
4802,12025,Quarterly,50,2023-09-08
4803,29619,Monthly,50,2024-05-25
4804,7635,Yearly,50,2023-04-25
4805,9390,Quarterly,400,2024-03-04
4806,17757,Yearly,50,2024-03-08
4807,2202,Monthly,120,2024-06-15
4808,3141,Yearly,400,2023-08-08
4809,14168,Monthly,50,2024-01-17
4810,18325,Yearly,50,2024-06-07
4811,10448,Yearly,50,2023-05-14
4812,17738,Yearly,120,2024-06-17
4813,13906,Quarterly,120,2023-09-06
4814,30669,Quarterly,50,2023-11-17
4815,11838,Quarterly,400,2024-04-17
4816,22410,Monthly,,2023-07-28
4817,1176,Quarterly,50,2023-12-05
4818,7561,Yearly,,2024-04-19
4819,6545,Monthly,50,2023-05-23
4820,7503,Yearly,50,2023-12-20
4821,29434,Quarterly,50,2023-02-03
4822,9468,Quarterly,120,2023-04-26
4823,16166,Quarterly,400,2023-11-12
4824,6074,Quarterly,50,2023-10-04
4825,11666,Yearly,400,2024-01-26
4826,18574,Monthly,400,2024-04-13
4827,23781,Yearly,50,2023-03-06
4828,4400,Monthly,400,2024-08-16
4829,24202,Quarterly,120,2023-01-01
4830,4157,Quarterly,120,2023-09-04
4831,12179,Monthly,400,2023-05-17
4832,9441,Yearly,50,2023-12-10
4833,6095,Quarterly,50,2023-12-15
4834,28871,Quarterly,400,2023-02-19
4835,4676,Yearly,50,2024-04-09
4836,13972,Yearly,120,2023-05-19
4837,11983,Monthly,400,2023-01-22
4838,26014,Yearly,50,2024-03-01
4839,12303,Yearly,50,2023-04-01
4840,23918,Yearly,,2024-02-15
4841,26849,Monthly,50,2023-03-29
4842,20498,Monthly,50,2023-11-14
4843,26371,Yearly,50,2024-05-04
4844,1110,Quarterly,120,2023-03-19
4845,25124,Monthly,120,2023-04-07
4846,7044,Quarterly,400,2023-09-27
4847,15822,Yearly,400,2024-01-13
4848,16348,Monthly,50,2024-02-13
4849,21974,Quarterly,50,2024-01-12
4850,29989,Monthly,120,2024-07-16
4851,26694,Yearly,50,2023-01-10
4852,14602,Quarterly,400,2023-12-25
4853,11717,Quarterly,120,2023-04-12
4854,8442,Quarterly,50,2023-10-05
4855,17714,Yearly,120,2023-05-30
4856,136,Quarterly,120,2023-06-24
4857,5225,Yearly,400,2023-07-20
4858,4398,Monthly,400,2024-07-05
4859,23307,Quarterly,400,2023-12-12
4860,10212,Yearly,50,2024-06-11
4861,5844,Monthly,50,2024-07-25
4862,29481,Monthly,400,2024-04-27
4863,22864,Yearly,400,2023-09-10
4864,17943,Quarterly,50,2023-10-24
4865,15115,Yearly,50,2023-02-08
4866,18032,Quarterly,120,2023-09-26
4867,15054,Quarterly,120,2023-01-26
4868,9111,Quarterly,400,2023-10-11
4869,6714,Monthly,400,2024-03-17
4870,12160,Yearly,50,2024-03-12
4871,26469,Quarterly,50,2023-11-30
4872,10492,Monthly,,2023-08-28
4873,2996,Yearly,400,2023-09-18
4874,7389,Quarterly,400,2023-06-23
4875,28989,Yearly,120,2024-04-04
4876,22941,Monthly,120,2024-08-06
4877,22507,Yearly,120,2024-02-13
4878,366,Quarterly,120,2024-03-21
4879,1890,Quarterly,400,2023-11-02
4880,6325,Monthly,400,2024-06-30
4881,20391,Yearly,120,2023-08-14
4882,30411,Quarterly,400,2023-11-07
4883,21778,Monthly,50,2024-01-30
4884,15538,Yearly,400,2023-05-28
4885,21030,Monthly,50,2023-08-10
4886,29297,Monthly,400,2024-01-02
4887,1529,Yearly,400,2023-04-20
4888,29504,Quarterly,50,2023-01-06
4889,28489,Quarterly,400,2023-07-21
4890,29580,Quarterly,120,2024-03-24
4891,7812,Monthly,120,2024-03-01
4892,5756,Yearly,,2023-02-21
4893,7793,Quarterly,50,2023-05-05
4894,28607,Yearly,50,2024-01-11
4895,16098,Quarterly,50,2023-12-05
4896,21077,Monthly,120,2024-07-29
4897,8738,Yearly,50,2024-07-24
4898,4034,Monthly,120,2024-04-05
4899,16209,Quarterly,400,2023-07-16
4900,4806,Yearly,120,2023-07-10
4901,14490,Yearly,50,2023-08-22
4902,25971,Monthly,120,2024-03-10
4903,27050,Quarterly,50,2023-11-18
4904,13299,Quarterly,120,2024-01-27
4905,5017,Quarterly,120,2024-07-23
4906,25884,Monthly,120,2023-04-03
4907,28769,Monthly,120,2024-06-13
4908,18419,Monthly,50,2023-10-14
4909,7094,Quarterly,50,2023-02-14
4910,26926,Monthly,400,2023-03-31
4911,29177,Monthly,120,2023-12-08
4912,4381,Quarterly,120,2023-05-16
4913,17680,Quarterly,50,2024-08-18
4914,7182,Monthly,50,2023-10-16
4915,15654,Yearly,400,2024-02-14
4916,1766,Quarterly,120,2024-02-06
4917,7431,Monthly,400,2024-03-04
4918,4261,Monthly,120,2023-06-28
4919,30570,Yearly,400,2024-02-14
4920,3124,Yearly,400,2023-04-18
4921,16657,Yearly,120,2024-05-24
4922,27379,Quarterly,,2024-01-20
4923,11585,Yearly,120,2024-03-06
4924,6951,Quarterly,50,2023-10-07
4925,22435,Yearly,50,2023-02-17
4926,16538,Yearly,50,2024-02-24
4927,12884,Quarterly,50,2024-05-25
4928,13430,Quarterly,50,2024-01-17
4929,29960,Yearly,50,2024-06-26
4930,10787,Monthly,120,2024-05-07
4931,10728,Yearly,400,2024-02-03
4932,4241,Yearly,50,2023-10-11
4933,4222,Yearly,,2024-01-01
4934,10575,Quarterly,50,2023-04-23
4935,10936,Quarterly,120,2023-02-19
4936,18296,Yearly,400,2023-11-28
4937,1498,Yearly,50,2024-05-28
4938,7778,Quarterly,400,2024-06-20
4939,22683,Quarterly,,2024-05-17
4940,30147,Monthly,120,2024-05-19
4941,6009,Monthly,120,2023-11-10
4942,112,Monthly,400,2023-06-25
4943,29253,Monthly,120,2023-08-29
4944,15639,Yearly,400,2024-03-20
4945,920,Yearly,120,2024-03-04
4946,20617,Monthly,50,2024-03-09
4947,2196,Yearly,400,2023-09-18
4948,12932,Monthly,50,2024-04-28
4949,352,Monthly,400,2023-12-12
4950,1313,Yearly,50,2023-05-24
4951,19919,Quarterly,400,2024-01-24
4952,17216,Yearly,50,2023-04-08
4953,613,Monthly,50,2023-10-08
4954,1348,Yearly,400,2023-04-20
4955,4427,Quarterly,,2024-04-16
4956,16782,Yearly,,2024-08-11
4957,18531,Yearly,50,2024-03-22
4958,14034,Monthly,50,2023-03-21
4959,5611,Yearly,50,2023-01-19
4960,28399,Monthly,50,2023-11-08
4961,9312,Quarterly,400,2024-06-11
4962,20379,Quarterly,120,2023-05-20
4963,23536,Quarterly,120,2024-01-20
4964,6356,Monthly,120,2023-12-08
4965,30237,Monthly,120,2024-01-31
4966,17360,Quarterly,400,2024-02-05
4967,28743,Yearly,,2023-09-24
4968,27111,Quarterly,120,2024-05-12
4969,16584,Monthly,120,2023-08-17
4970,21819,Monthly,50,2023-03-05
4971,26654,Monthly,400,2024-01-24
4972,18617,Yearly,120,2023-04-10
4973,12867,Yearly,400,2023-07-11
4974,18532,Quarterly,50,2023-11-26
4975,15487,Quarterly,50,2024-02-06
4976,1924,Monthly,120,2023-03-13
4977,5209,Yearly,400,2023-12-31
4978,10841,Yearly,50,2023-12-20
4979,6580,Yearly,50,2024-08-01
4980,11371,Yearly,400,2024-06-16
4981,30608,Yearly,400,2023-05-22
4982,19772,Quarterly,50,2023-05-28
4983,7367,Monthly,50,2023-11-26
4984,16371,Quarterly,120,2023-04-07
4985,14851,Quarterly,50,2023-01-11
4986,4160,Quarterly,50,2024-05-24
4987,17733,Monthly,120,2023-01-25
4988,27127,Monthly,400,2024-06-30
4989,6015,Monthly,400,2024-02-22
4990,28196,Yearly,50,2023-08-29
4991,14467,Monthly,400,2023-01-11
4992,12643,Yearly,50,2023-11-12
4993,15251,Quarterly,400,2023-09-08
4994,30988,Monthly,120,2023-02-22
4995,14314,Monthly,50,2023-07-10
4996,17984,Yearly,50,2024-02-26
4997,12336,Quarterly,400,2023-08-16
4998,7358,Quarterly,400,2024-03-29
4999,4128,Quarterly,400,2023-04-07
5000,9250,Quarterly,120,2023-09-23
5001,5208,Quarterly,400,2023-12-28
5002,30694,Yearly,50,2023-04-23
5003,9249,Monthly,120,2023-08-14
5004,8435,Yearly,,2023-12-16
5005,2644,Quarterly,50,2023-12-15
5006,22844,Quarterly,120,2024-01-03
5007,24825,Quarterly,50,2023-10-02
5008,19637,Yearly,50,2023-12-17
5009,22476,Quarterly,120,2023-09-07
5010,8881,Monthly,400,2024-01-25
5011,6169,Monthly,400,2023-10-07
5012,21461,Yearly,50,2023-01-28
5013,4945,Monthly,120,2023-07-14
5014,6239,Monthly,120,2023-05-15
5015,10299,Yearly,400,2023-12-07
5016,25867,Quarterly,400,2024-04-10
5017,28708,Quarterly,120,2024-01-22
5018,20504,Yearly,50,2024-04-02
5019,1043,Monthly,120,2023-10-06
5020,15891,Yearly,50,2024-07-14
5021,14815,Yearly,120,2023-06-10
5022,17107,Quarterly,50,2023-05-04
5023,16008,Monthly,50,2023-03-22
5024,27075,Quarterly,50,2024-07-22
5025,10454,Monthly,120,2024-03-22
5026,12422,Yearly,400,2023-09-22
5027,1285,Monthly,50,2023-07-10
5028,27398,Monthly,120,2023-03-25
5029,24152,Yearly,120,2024-04-19
5030,756,Monthly,,2024-06-08
5031,12359,Monthly,400,2023-09-09
5032,5175,Quarterly,50,2023-02-02
5033,13120,Yearly,50,2023-09-11
5034,1821,Yearly,120,2023-10-09
5035,2573,Quarterly,120,2023-08-24
5036,7273,Monthly,120,2024-01-08
5037,18829,Quarterly,50,2023-04-02
5038,9637,Yearly,50,2023-09-05
5039,14042,Quarterly,120,2024-07-23
5040,19159,Monthly,50,2023-04-29
5041,1227,Yearly,400,2023-09-12
5042,28224,Monthly,,2023-08-17
5043,21928,Yearly,120,2024-05-03
5044,23406,Yearly,120,2023-10-21
5045,9908,Yearly,400,2024-03-24
5046,23710,Monthly,50,2023-09-24
5047,20606,Monthly,120,2023-08-12
5048,18367,Quarterly,400,2023-12-19
5049,26896,Yearly,400,2024-03-12
5050,4476,Monthly,50,2024-06-12
5051,21847,Monthly,400,2023-10-23
5052,8886,Monthly,120,2024-08-02
5053,4051,Yearly,50,2024-03-22
5054,5860,Monthly,120,2023-03-08
5055,22754,Quarterly,120,2023-08-23
5056,30630,Monthly,50,2023-12-10
5057,3960,Monthly,400,2023-02-04
5058,30794,Yearly,50,2024-01-02
5059,22199,Yearly,50,2023-11-07
5060,3243,Monthly,120,2024-03-28
5061,23473,Monthly,400,2024-03-27
5062,26109,Monthly,400,2024-06-30
5063,20833,Yearly,50,2023-04-25
5064,11801,Monthly,50,2024-03-18
5065,30039,Yearly,50,2023-04-23
5066,22878,Monthly,120,2024-01-31
5067,6668,Monthly,,2024-02-02
5068,6383,Yearly,120,2023-09-13
5069,23860,Quarterly,120,2023-05-01
5070,8167,Monthly,50,2023-01-28
5071,5145,Quarterly,,2023-12-14
5072,15046,Monthly,120,2024-02-25
5073,13024,Quarterly,50,2023-10-07
5074,25453,Monthly,120,2024-05-10
5075,7410,Monthly,50,2024-07-09
5076,925,Monthly,50,2024-06-07
5077,20295,Quarterly,400,2024-07-17
5078,19128,Monthly,400,2023-07-10
5079,24331,Quarterly,120,2023-12-31
5080,17673,Yearly,50,2024-05-24
5081,29215,Yearly,50,2024-08-10
5082,8727,Monthly,50,2024-01-29
5083,9619,Quarterly,120,2024-05-03
5084,11905,Monthly,400,2023-07-18
5085,28560,Yearly,50,2023-08-29
5086,27684,Yearly,400,2023-09-19
5087,10889,Yearly,50,2024-03-02
5088,30376,Monthly,,2023-05-21
5089,17892,Monthly,50,2023-04-05
5090,12022,Quarterly,50,2023-05-12
5091,19617,Quarterly,120,2023-07-12
5092,10999,Monthly,120,2023-01-31
5093,16534,Monthly,120,2024-07-19
5094,22578,Quarterly,,2023-02-11
5095,26782,Quarterly,400,2024-05-01
5096,9353,Yearly,400,2024-01-18
5097,30404,Monthly,120,2023-04-10
5098,1650,Quarterly,120,2023-09-08
5099,27518,Monthly,,2023-08-09
5100,22903,Yearly,400,2023-02-11
5101,11085,Yearly,400,2024-02-04
5102,18444,Yearly,400,2024-06-21
5103,23347,Monthly,400,2024-04-01
5104,10873,Monthly,50,2023-04-17
5105,18148,Quarterly,50,2023-12-15
5106,20403,Monthly,400,2024-02-07
5107,30026,Monthly,120,2023-05-30
5108,20160,Yearly,400,2024-08-15
5109,2254,Yearly,50,2023-05-04
5110,8387,Monthly,400,2023-05-30
5111,16923,Quarterly,120,2024-06-15
5112,10332,Quarterly,400,2023-12-28
5113,19259,Monthly,50,2023-10-29
5114,5703,Yearly,50,2023-07-19
5115,11523,Monthly,400,2023-09-05
5116,17922,Monthly,120,2023-01-30
5117,20438,Quarterly,400,2023-09-01
5118,15959,Monthly,50,2024-06-26
5119,15268,Yearly,120,2024-06-24
5120,9736,Quarterly,50,2023-12-06
5121,29409,Quarterly,50,2023-12-22
5122,12624,Yearly,50,2024-07-11
5123,3032,Yearly,120,2024-06-26
5124,25459,Yearly,50,2023-10-17
5125,4277,Monthly,400,2023-05-07
5126,13814,Yearly,50,2024-03-23
5127,2361,Yearly,120,2024-01-18
5128,23066,Monthly,120,2024-02-12
5129,2520,Quarterly,120,2024-07-10
5130,4441,Quarterly,400,2023-07-20
5131,4275,Quarterly,120,2023-01-05
5132,14383,Monthly,120,2023-04-20
5133,29608,Monthly,50,2023-11-29
5134,21985,Yearly,120,2023-12-31
5135,1086,Yearly,50,2024-08-03
5136,600,Monthly,50,2023-09-15
5137,2749,Monthly,400,2023-10-20
5138,14347,Quarterly,50,2023-05-01
5139,28805,Yearly,120,2023-04-07
5140,20456,Yearly,120,2023-11-08
5141,29823,Monthly,400,2023-06-01
5142,22028,Monthly,400,2023-04-17
5143,24359,Monthly,400,2024-04-16
5144,20725,Monthly,50,2023-12-17
5145,28822,Yearly,120,2023-01-02
5146,10791,Yearly,400,2023-04-05
5147,3779,Yearly,50,2023-05-14
5148,24088,Yearly,120,2024-05-29
5149,6198,Quarterly,50,2023-10-12
5150,6378,Quarterly,50,2024-04-22
5151,11,Monthly,50,2023-09-18
5152,8058,Quarterly,50,2023-04-04
5153,7851,Yearly,50,2023-03-24
5154,12191,Monthly,120,2023-07-08
5155,10520,Quarterly,,2023-08-22
5156,14539,Quarterly,400,2024-05-16
5157,29005,Yearly,50,2023-09-16
5158,13903,Monthly,50,2023-08-14
5159,19874,Monthly,50,2024-04-03
5160,8520,Monthly,120,2023-08-01
5161,2486,Yearly,50,2023-03-01
5162,9137,Yearly,50,2023-04-29
5163,26178,Quarterly,50,2023-09-01
5164,8217,Yearly,50,2023-12-22
5165,4306,Quarterly,120,2023-08-10
5166,5312,Quarterly,120,2024-07-06
5167,28575,Monthly,50,2023-03-01
5168,30220,Quarterly,50,2023-08-24
5169,26577,Monthly,400,2024-05-25
5170,30545,Quarterly,50,2024-07-25
5171,30637,Yearly,400,2023-06-25
5172,4746,Quarterly,50,2023-11-02
5173,14839,Monthly,50,2024-02-21
5174,2706,Yearly,400,2023-08-22
5175,12243,Quarterly,120,2024-08-03
5176,10902,Yearly,50,2023-01-05
5177,3124,Monthly,50,2024-03-26
5178,738,Yearly,,2024-03-19
5179,29581,Yearly,400,2024-08-06
5180,22892,Monthly,120,2024-01-07
5181,30092,Quarterly,120,2024-07-20
5182,23107,Monthly,50,2024-01-09
5183,28018,Monthly,50,2023-03-11
5184,29556,Quarterly,120,2023-09-07
5185,733,Monthly,50,2023-07-01
5186,20291,Quarterly,400,2023-09-14
5187,19191,Yearly,120,2024-07-13
5188,29470,Monthly,120,2023-09-21
5189,23844,Monthly,120,2023-08-21
5190,29488,Monthly,,2023-11-11
5191,39,Quarterly,50,2023-10-27
5192,2065,Quarterly,120,2024-03-20
5193,12074,Yearly,120,2023-06-23
5194,18778,Monthly,400,2023-03-04
5195,19576,Quarterly,120,2023-07-05
5196,9749,Yearly,50,2023-06-21
5197,14358,Monthly,50,2024-03-23
5198,16161,Yearly,400,2024-04-09
5199,6797,Quarterly,50,2024-02-19
5200,8191,Yearly,120,2023-01-22
5201,17020,Yearly,50,2024-05-12
5202,12554,Yearly,50,2024-07-09
5203,9561,Yearly,400,2023-03-21
5204,22210,Quarterly,50,2023-06-29
5205,3321,Quarterly,50,2023-01-01
5206,10515,Quarterly,120,2023-11-10
5207,21354,Quarterly,,2023-10-15
5208,17221,Quarterly,120,2024-06-26
5209,5796,Quarterly,120,2024-02-24
5210,30780,Monthly,50,2023-09-06
5211,20664,Yearly,400,2023-01-10
5212,30620,Quarterly,400,2023-02-03
5213,18572,Monthly,120,2024-06-06
5214,4081,Monthly,50,2024-02-27
5215,474,Yearly,120,2023-09-23
5216,22967,Monthly,50,2023-12-20
5217,29607,Monthly,120,2024-04-13
5218,21120,Monthly,120,2023-05-08
5219,27916,Yearly,50,2023-02-09
5220,19162,Yearly,50,2023-12-02
5221,16468,Quarterly,400,2023-07-09
5222,17127,Quarterly,50,2024-04-12
5223,13310,Monthly,50,2023-03-26
5224,259,Quarterly,120,2023-03-28
5225,29022,Yearly,400,2023-11-09
5226,24838,Yearly,50,2023-11-30
5227,18258,Yearly,50,2024-05-13
5228,26820,Yearly,50,2023-05-22
5229,14630,Quarterly,400,2024-04-05
5230,2847,Yearly,50,2023-07-23
5231,15609,Quarterly,50,2023-04-12
5232,29165,Yearly,50,2024-04-14
5233,29404,Quarterly,120,2024-06-08
5234,28154,Yearly,400,2023-12-18
5235,3969,Quarterly,120,2023-11-24
5236,24888,Quarterly,50,2023-02-02
5237,18199,Yearly,120,2023-02-25
5238,11715,Monthly,120,2024-05-19
5239,7751,Yearly,400,2023-01-01
5240,14704,Monthly,50,2023-03-05
5241,3533,Yearly,50,2024-05-02
5242,16791,Monthly,50,2023-07-02
5243,15134,Quarterly,50,2023-07-30
5244,18871,Monthly,50,2024-03-30
5245,12947,Monthly,50,2023-05-03
5246,28825,Yearly,120,2023-09-30
5247,38,Monthly,,2024-07-17
5248,6641,Yearly,50,2023-01-23
5249,18171,Monthly,50,2023-01-25
5250,6175,Monthly,120,2023-01-07
5251,7925,Monthly,50,2023-11-08
5252,7,Yearly,120,2023-12-13
5253,30877,Yearly,50,2023-06-11
5254,9277,Yearly,120,2024-03-14
5255,21943,Monthly,120,2023-05-24
5256,24907,Quarterly,50,2023-01-04
5257,10064,Yearly,120,2023-05-09
5258,21310,Yearly,400,2023-11-08
5259,10376,Yearly,50,2024-06-26
5260,8443,Monthly,400,2023-01-28
5261,26880,Quarterly,50,2024-04-26
5262,5121,Yearly,120,2024-03-30
5263,28508,Yearly,50,2023-01-13
5264,16319,Yearly,400,2024-05-27
5265,10874,Monthly,400,2023-06-22
5266,24191,Yearly,120,2023-01-29
5267,24091,Monthly,,2023-12-14
5268,18630,Quarterly,120,2023-07-25
5269,24466,Yearly,50,2023-04-14
5270,20488,Quarterly,50,2023-10-09
5271,20361,Quarterly,50,2024-01-18
5272,28687,Monthly,120,2024-02-12
5273,15498,Monthly,50,2023-02-25
5274,9429,Yearly,120,2023-06-17
5275,27751,Quarterly,400,2024-01-28
5276,29083,Quarterly,120,2023-04-10
5277,16199,Quarterly,400,2023-03-26
5278,10340,Monthly,50,2023-05-19
5279,8642,Yearly,50,2023-10-28
5280,19407,Quarterly,120,2024-02-16
5281,1091,Quarterly,120,2024-04-22
5282,133,Yearly,120,2023-06-28
5283,17213,Yearly,400,2023-12-26
5284,9778,Yearly,50,2023-06-14
5285,23581,Yearly,120,2024-06-07
5286,17000,Monthly,50,2024-07-24
5287,13177,Quarterly,50,2024-01-08
5288,18936,Monthly,50,2024-03-04
5289,22191,Yearly,400,2024-01-16
5290,7986,Quarterly,50,2024-02-25
5291,2150,Yearly,120,2024-08-04
5292,7383,Quarterly,400,2023-08-13
5293,7149,Quarterly,50,2024-08-21
5294,12867,Yearly,400,2024-05-14
5295,26378,Quarterly,120,2024-04-15
5296,11511,Quarterly,50,2023-04-09
5297,18541,Quarterly,50,2023-08-04
5298,15912,Monthly,120,2023-08-16
5299,20030,Monthly,120,2023-06-19
5300,27466,Monthly,50,2023-01-14
5301,12763,Yearly,400,2023-12-17
5302,21595,Yearly,120,2023-09-28
5303,28170,Quarterly,50,2023-11-06
5304,26395,Yearly,120,2023-10-27
5305,25431,Yearly,,2024-02-14
5306,2663,Yearly,,2024-07-26
5307,22553,Yearly,50,2024-08-20
5308,12856,Monthly,50,2023-08-29
5309,18729,Monthly,120,2023-02-11
5310,24668,Monthly,50,2024-07-01
5311,6463,Yearly,400,2023-10-09
5312,28813,Monthly,400,2024-01-02
5313,18649,Quarterly,50,2023-08-10
5314,8223,Yearly,50,2023-11-07
5315,5179,Yearly,400,2024-03-28
5316,7429,Monthly,120,2024-02-07
5317,7363,Quarterly,50,2023-08-09
5318,14665,Monthly,50,2024-04-21
5319,28031,Yearly,120,2023-10-12
5320,22488,Monthly,50,2024-07-18
5321,23502,Yearly,120,2023-08-18
5322,8063,Yearly,400,2023-11-25
5323,14561,Quarterly,,2023-04-15
5324,3725,Monthly,120,2024-08-09
5325,27445,Quarterly,50,2023-06-07
5326,15854,Monthly,400,2024-05-11
5327,6534,Yearly,120,2023-06-09
5328,15480,Monthly,120,2023-12-20
5329,8541,Monthly,50,2023-06-23
5330,2498,Quarterly,120,2023-09-16
5331,28729,Quarterly,50,2023-12-08
5332,22061,Monthly,400,2023-03-17
5333,16367,Monthly,120,2023-07-15
5334,15378,Yearly,50,2024-02-08
5335,25598,Yearly,50,2023-12-27
5336,24263,Quarterly,50,2024-02-28
5337,20929,Yearly,50,2023-03-20
5338,17276,Quarterly,50,2023-04-14
5339,15758,Yearly,400,2024-01-02
5340,15968,Quarterly,50,2024-08-21
5341,5838,Quarterly,120,2023-07-09
5342,12454,Monthly,120,2024-03-18
5343,14416,Quarterly,120,2023-02-17
5344,2197,Monthly,400,2023-09-08
5345,19178,Monthly,400,2024-07-24
5346,5007,Monthly,,2023-12-22
5347,3073,Monthly,50,2023-05-12
5348,1503,Yearly,50,2023-03-30
5349,3767,Yearly,120,2023-12-18
5350,30303,Monthly,50,2023-05-14
5351,25482,Quarterly,50,2024-05-01
5352,28429,Monthly,400,2023-11-22
5353,20142,Monthly,400,2024-07-10
5354,15669,Monthly,50,2023-02-09
5355,3179,Monthly,,2023-09-13
5356,20914,Yearly,400,2023-02-11
5357,14090,Monthly,400,2024-02-12
5358,26182,Monthly,400,2023-07-30
5359,1913,Monthly,400,2023-01-08
5360,12859,Monthly,50,2024-06-14
5361,20597,Monthly,400,2023-04-06
5362,15952,Monthly,120,2024-02-04
5363,7836,Monthly,400,2024-06-02
5364,6857,Monthly,50,2023-06-03
5365,6470,Monthly,50,2023-05-16
5366,17609,Yearly,50,2024-01-28
5367,417,Quarterly,50,2023-01-21
5368,21565,Yearly,400,2023-06-26
5369,12834,Quarterly,400,2024-07-15
5370,25358,Quarterly,50,2023-10-31
5371,20206,Monthly,50,2024-06-14
5372,13395,Yearly,120,2023-01-31
5373,17915,Monthly,50,2023-02-18
5374,5033,Monthly,400,2023-06-05
5375,3063,Quarterly,400,2023-11-04
5376,5837,Monthly,50,2023-10-19
5377,10935,Monthly,400,2023-10-19
5378,11454,Monthly,400,2024-08-01
5379,15732,Yearly,120,2023-04-04
5380,198,Quarterly,400,2023-11-02
5381,399,Monthly,120,2023-11-08
5382,3320,Quarterly,400,2024-02-21
5383,16004,Yearly,400,2023-06-02
5384,18657,Monthly,50,2023-03-28
5385,9155,Quarterly,120,2023-03-17
5386,16213,Monthly,120,2024-05-05
5387,28605,Monthly,120,2023-04-12
5388,14321,Quarterly,50,2023-08-21
5389,25176,Yearly,120,2023-09-09
5390,25795,Yearly,50,2023-04-05
5391,21060,Monthly,120,2023-09-14
5392,19551,Monthly,,2024-05-25
5393,25574,Quarterly,,2023-03-22
5394,13120,Monthly,50,2023-09-07
5395,7142,Quarterly,120,2024-06-13
5396,30794,Monthly,50,2024-07-30
5397,11815,Monthly,50,2023-12-15
5398,20336,Quarterly,50,2024-05-22
5399,16807,Monthly,50,2023-10-12
5400,6050,Monthly,120,2023-01-17
5401,30566,Monthly,50,2023-06-19
5402,11730,Yearly,120,2024-08-08
5403,18259,Quarterly,,2023-05-24
5404,26158,Quarterly,400,2023-12-17
5405,12019,Monthly,400,2024-04-10
5406,3868,Yearly,50,2024-05-10
